# SPDX-License-Identifier: MIT
# the load's own log: t,held_mib,free_mib,total_mib,allocs,frees,fails (guest-side view) -- n8-grid1q policy, 2026-08-21.
vrampress: start free 419 MiB of 512 MiB, mode max, chunk 128 MiB, churn 64 MiB, 120 s
vrampress: refused at 384 MiB held after 3 allocations (CUresult 2)
vrampress: grown to 384 MiB held, 35 MiB free of 512 MiB
t,held_mib,free_mib,total_mib,allocs,frees,fails
0,256,163,512,3,1,2
1,256,163,512,28,26,26
2,381,38,512,56,50,47
3,290,129,512,79,76,73
4,327,92,512,107,103,95
5,332,87,512,133,130,118
6,379,40,512,159,156,141
7,360,59,512,186,181,163
8,380,39,512,212,208,186
9,329,90,512,238,234,209
10,370,49,512,265,260,232
11,298,121,512,290,287,256
12,336,83,512,315,311,280
13,414,5,512,342,336,302
14,279,140,512,366,363,327
15,359,60,512,393,388,349
16,397,22,512,418,414,373
17,374,45,512,444,440,396
18,360,59,512,470,466,419
19,372,47,512,496,491,442
20,273,146,512,521,518,466
21,256,163,512,546,544,490
22,370,49,512,573,569,512
23,281,138,512,599,596,535
24,294,125,512,625,622,558
25,354,65,512,651,647,581
26,273,146,512,676,673,605
27,360,59,512,703,697,627
28,291,128,512,728,724,651
29,324,95,512,754,750,674
30,306,113,512,779,775,698
31,366,53,512,806,802,720
32,291,128,512,832,829,743
33,400,19,512,859,855,765
34,278,141,512,886,883,787
35,382,37,512,914,908,808
36,392,27,512,939,935,832
37,384,35,512,964,960,856
38,331,88,512,990,986,879
39,313,106,512,1017,1013,901
40,306,113,512,1042,1039,925
41,386,33,512,1068,1063,948
42,348,71,512,1097,1092,968
43,346,73,512,1123,1119,991
44,382,37,512,1148,1144,1016
45,286,133,512,1174,1171,1039
46,375,44,512,1200,1196,1062
47,277,142,512,1226,1223,1085
48,273,146,512,1253,1250,1107
49,286,133,512,1278,1275,1131
50,323,96,512,1305,1301,1153
51,289,130,512,1330,1327,1177
52,292,127,512,1355,1352,1201
53,396,23,512,1384,1380,1221
54,304,115,512,1408,1405,1246
55,367,52,512,1434,1431,1269
56,256,163,512,1460,1458,1292
57,370,49,512,1488,1484,1313
58,346,73,512,1514,1510,1336
59,303,116,512,1539,1535,1360
60,284,135,512,1565,1562,1383
61,366,53,512,1592,1588,1405
62,408,11,512,1618,1613,1429
63,329,90,512,1644,1640,1452
64,318,101,512,1669,1666,1476
66,318,101,512,1695,1692,1499
67,317,102,512,1722,1718,1522
68,339,80,512,1747,1744,1546
69,415,4,512,1773,1769,1569
70,400,19,512,1800,1796,1591
71,339,80,512,1826,1822,1614
72,391,28,512,1855,1848,1634
73,406,13,512,1882,1877,1656
74,256,163,512,1906,1904,1681
75,372,47,512,1933,1929,1703
76,359,60,512,1962,1957,1723
77,292,127,512,1987,1984,1747
78,313,106,512,2014,2010,1770
79,362,57,512,2041,2037,1792
80,280,139,512,2066,2063,1817
81,337,82,512,2092,2088,1840
82,314,105,512,2117,2114,1864
83,340,79,512,2143,2139,1887
84,348,71,512,2169,2165,1910
85,370,49,512,2197,2192,1931
86,293,126,512,2223,2220,1954
87,407,12,512,2251,2246,1976
88,394,25,512,2277,2272,1999
89,379,40,512,2303,2300,2022
90,313,106,512,2329,2326,2045
91,294,125,512,2354,2351,2069
92,400,19,512,2382,2377,2090
93,335,84,512,2407,2402,2114
94,413,6,512,2434,2428,2136
95,342,77,512,2461,2456,2158
96,298,121,512,2487,2484,2181
97,363,56,512,2514,2510,2203
98,376,43,512,2540,2536,2226
99,256,163,512,2568,2566,2247
100,404,15,512,2594,2590,2270
101,400,19,512,2621,2616,2292
102,296,123,512,2646,2642,2316
103,396,23,512,2673,2669,2338
104,301,118,512,2699,2696,2361
105,291,128,512,2726,2723,2383
106,395,24,512,2755,2750,2403
107,256,163,512,2781,2779,2426
108,277,142,512,2809,2806,2447
109,286,133,512,2834,2831,2471
110,256,163,512,2860,2858,2494
111,404,15,512,2887,2882,2516
112,323,96,512,2913,2909,2539
113,298,121,512,2939,2936,2562
114,256,163,512,2966,2964,2585
115,304,115,512,2992,2989,2608
116,310,109,512,3018,3014,2631
117,404,15,512,3046,3041,2653
118,406,13,512,3074,3068,2675
119,334,85,512,3102,3098,2697
120,373,46,512,3130,3125,2719
vrampress: done -- 3132 allocations, 3132 frees, 2720 refusals, free now 419 MiB of 512 MiB, recovery ok
