# SPDX-License-Identifier: MIT
# the load's own log: t,held_mib,free_mib,total_mib,allocs,frees,fails (guest-side view) -- n6-grid1q policy, 2026-08-21.
vrampress: start free 419 MiB of 512 MiB, mode max, chunk 128 MiB, churn 64 MiB, 120 s
vrampress: refused at 384 MiB held after 3 allocations (CUresult 2)
vrampress: grown to 384 MiB held, 35 MiB free of 512 MiB
t,held_mib,free_mib,total_mib,allocs,frees,fails
0,256,163,512,3,1,2
1,256,163,512,28,26,26
2,365,54,512,56,51,48
3,396,23,512,81,76,73
4,353,66,512,108,104,96
5,378,41,512,135,131,119
6,399,20,512,162,157,142
7,360,59,512,188,183,165
8,288,131,512,214,211,189
9,304,115,512,242,238,211
10,359,60,512,268,263,234
11,419,0,512,293,289,258
12,281,138,512,317,314,283
13,316,103,512,344,340,306
14,276,143,512,370,367,330
15,287,132,512,396,393,354
16,385,34,512,423,419,377
17,372,47,512,450,445,400
18,403,16,512,476,472,424
19,349,70,512,502,499,448
20,389,30,512,528,523,471
21,305,114,512,553,549,495
22,347,72,512,580,576,517
23,256,163,512,606,604,540
24,306,113,512,632,628,563
25,307,112,512,657,653,587
26,256,163,512,682,680,611
27,353,66,512,709,703,633
28,327,92,512,735,730,656
29,283,136,512,760,757,680
30,401,18,512,787,780,702
31,299,120,512,813,810,726
32,362,57,512,840,835,748
33,331,88,512,867,862,770
34,281,138,512,893,890,793
35,311,108,512,920,917,815
36,338,81,512,946,942,838
37,277,142,512,970,967,863
38,352,67,512,998,993,884
39,285,134,512,1023,1020,908
40,256,163,512,1048,1046,932
41,403,16,512,1076,1071,953
42,273,146,512,1103,1100,975
43,416,3,512,1130,1125,997
44,338,81,512,1154,1150,1022
45,375,44,512,1181,1177,1044
46,328,91,512,1207,1203,1068
47,325,94,512,1234,1230,1090
48,302,117,512,1260,1257,1113
49,331,88,512,1285,1282,1137
50,320,99,512,1312,1308,1159
51,319,100,512,1337,1334,1183
52,334,85,512,1363,1358,1206
53,375,44,512,1391,1387,1228
54,304,115,512,1415,1412,1253
55,307,112,512,1442,1438,1275
56,384,35,512,1468,1464,1298
57,416,3,512,1495,1491,1320
58,341,78,512,1521,1517,1343
59,315,104,512,1546,1542,1367
60,312,107,512,1573,1569,1389
61,419,0,512,1600,1595,1411
62,377,42,512,1625,1621,1435
64,336,83,512,1651,1647,1459
65,381,38,512,1678,1672,1481
66,388,31,512,1703,1699,1505
67,355,64,512,1729,1725,1528
68,376,43,512,1755,1749,1551
69,313,106,512,1779,1775,1575
70,378,41,512,1806,1801,1596
71,415,4,512,1834,1828,1617
72,384,35,512,1860,1856,1640
73,404,15,512,1888,1883,1661
74,333,86,512,1912,1909,1686
75,305,114,512,1940,1936,1707
76,345,74,512,1968,1964,1728
77,342,77,512,1993,1989,1752
78,313,106,512,2019,2015,1775
79,337,82,512,2046,2042,1797
80,368,51,512,2072,2067,1821
81,317,102,512,2097,2094,1846
82,314,105,512,2123,2120,1870
83,300,119,512,2149,2146,1893
84,416,3,512,2176,2172,1915
85,338,81,512,2204,2200,1937
86,370,49,512,2231,2227,1959
87,333,86,512,2258,2253,1981
88,319,100,512,2284,2280,2004
89,331,88,512,2309,2306,2028
90,359,60,512,2336,2332,2051
91,298,121,512,2361,2358,2075
92,388,31,512,2388,2384,2097
93,335,84,512,2414,2409,2121
94,413,6,512,2442,2436,2143
95,288,131,512,2469,2466,2166
96,339,80,512,2496,2492,2188
97,331,88,512,2522,2519,2211
98,380,39,512,2549,2545,2233
99,411,8,512,2577,2573,2254
100,391,28,512,2604,2598,2276
101,401,18,512,2630,2624,2300
102,337,82,512,2655,2651,2324
103,362,57,512,2683,2679,2345
104,361,58,512,2709,2705,2368
105,285,134,512,2737,2734,2390
106,404,15,512,2766,2760,2410
107,369,50,512,2793,2788,2432
108,277,142,512,2818,2815,2456
109,334,85,512,2844,2840,2479
110,346,73,512,2870,2866,2502
111,419,0,512,2897,2891,2524
112,348,71,512,2923,2919,2547
113,274,145,512,2949,2946,2570
114,304,115,512,2976,2973,2592
115,374,45,512,3001,2997,2616
116,299,120,512,3027,3023,2639
117,415,4,512,3054,3049,2661
118,404,15,512,3082,3077,2682
119,275,144,512,3109,3106,2704
120,412,7,512,3137,3132,2725
vrampress: done -- 3137 allocations, 3137 frees, 2726 refusals, free now 419 MiB of 512 MiB, recovery ok
