# SPDX-License-Identifier: MIT
# host sampler, 1 Hz, local time: ts,used_mib,free_mib,util,enc_sessions,enc_fps,desktop_mib,desktop2_mib -- uncapped policy, 2026-08-21.
ts,used_mib,free_mib,util,ram_avail_mib,vm0,vm1,vm2,vm3,
21:49:09,7409,364,35,15977,528,2048,312,3528
21:49:10,7304,468,35,15946,426,2164,634,3324
21:49:11,7352,421,35,15982,638,1982,462,3300
21:49:12,7406,367,33,15980,600,2060,454,3360
21:49:13,7298,475,32,15981,574,2042,594,3248
21:49:15,7378,394,38,15978,504,2170,446,3272
21:49:16,7394,378,29,15992,588,2034,472,3310
21:49:17,7429,343,33,15986,564,2064,484,3358
21:49:18,7308,464,38,15965,358,2080,586,3438
21:49:19,7361,411,35,15955,564,1870,410,3510
21:49:20,7382,390,30,15976,322,2186,418,3384
21:49:21,7374,398,39,15975,536,2224,596,3202
21:49:22,7391,381,36,15951,388,2258,430,3464
21:49:23,7426,346,39,15906,502,2082,446,3376
21:49:24,7370,402,32,15971,504,2038,592,3308
21:49:25,7364,408,34,15981,764,2006,376,3282
21:49:26,7349,423,34,16033,712,1890,320,3498
21:49:27,7404,368,30,16045,686,1898,566,3316
21:49:28,7388,385,34,16008,494,2034,642,3234
21:49:29,7260,513,32,16039,646,1918,550,3402
21:49:30,7306,466,28,16058,474,2002,622,3418
21:49:31,7238,534,35,16040,434,2060,648,3408
21:49:33,7264,508,36,16048,514,2182,586,3260
21:49:34,7326,447,33,16051,544,1936,558,3376
21:49:35,7282,491,36,16052,596,1806,712,3322
21:49:36,7430,343,35,16045,496,1916,450,3504
21:49:37,7268,505,35,16049,440,2054,530,3302
21:49:38,7391,381,35,16022,526,2156,478,3404
21:49:39,7150,623,29,16045,568,1880,602,3422
21:49:40,7343,430,34,16034,526,2048,570,3282
21:49:41,7370,403,36,16052,570,2122,418,3408
21:49:42,7360,413,33,16055,626,1854,722,3344
21:49:43,7280,492,33,16057,544,1944,556,3372
21:49:44,7350,423,35,16031,518,2092,462,3472
21:49:45,7314,459,34,16047,566,2086,326,3486
