# SPDX-License-Identifier: MIT
# host sampler, 1 Hz, local time: ts,used_mib,free_mib,util,enc_sessions,enc_fps,desktop_mib,desktop2_mib -- n4-profile policy, 2026-08-21.
ts,used_mib,free_mib,util,ram_avail_mib,vm0,vm1,vm2,vm3,
21:56:19,5704,2069,28,16367,1218,1148,1224,1236
21:56:20,5770,2003,35,16359,1252,1180,1272,1252
21:56:21,5728,2045,32,16357,1244,1166,1140,1214
21:56:22,5938,1834,29,16350,1266,1230,1230,1196
21:56:23,5802,1970,30,16361,1198,1198,1262,1198
21:56:24,5636,2137,24,16357,1156,1166,1120,1252
21:56:25,5784,1989,27,16349,1282,1230,1198,1242
21:56:26,5728,2045,27,16360,1218,1280,1168,1218
21:56:28,5691,2081,37,16348,1184,1140,1262,1252
21:56:29,5781,1991,29,16364,1142,1240,1240,1142
21:56:30,5729,2043,30,16350,1256,1150,1198,1166
21:56:31,5789,1983,37,16376,1218,1230,1186,1218
21:56:32,5833,1939,36,16358,1200,1216,1262,1148
21:56:33,5498,2275,25,16368,1178,1144,1198,1178
21:56:34,5704,2069,36,16373,1200,1266,1200,1282
21:56:35,5908,1865,31,16377,1240,1280,1256,1240
21:56:36,5488,2285,36,16380,1182,1178,1138,1226
21:56:37,5870,1903,27,16379,1190,1274,1232,1210
21:56:38,5563,2209,31,16370,1224,1212,1212,1224
21:56:39,5879,1893,33,16373,1254,1264,1238,1246
21:56:40,5718,2054,23,16353,1200,1200,1200,1226
21:56:42,883,6890,41,16372,0,0,0,0
21:56:43,881,6891,0,16371,0,0,0,0
21:56:44,881,6891,0,16376,0,0,0,0
21:56:45,891,6882,7,16371,0,0,0,0
21:56:46,889,6884,1,16383,0,0,0,0
