# SPDX-License-Identifier: MIT
# the load's own log: t,held_mib,free_mib,total_mib,allocs,frees,fails (guest-side view) -- n2-grid1q policy, 2026-08-21.
vrampress: start free 419 MiB of 512 MiB, mode max, chunk 128 MiB, churn 64 MiB, 120 s
vrampress: refused at 384 MiB held after 3 allocations (CUresult 2)
vrampress: grown to 384 MiB held, 35 MiB free of 512 MiB
t,held_mib,free_mib,total_mib,allocs,frees,fails
0,256,163,512,3,1,2
1,369,50,512,28,25,25
2,365,54,512,55,50,47
3,383,36,512,79,75,72
4,289,130,512,105,102,95
5,332,87,512,132,129,117
6,361,58,512,158,155,140
7,360,59,512,185,180,162
8,306,113,512,211,207,185
9,329,90,512,237,233,208
10,358,61,512,263,258,231
11,371,48,512,289,285,254
12,309,110,512,313,310,279
13,276,143,512,339,336,302
14,366,53,512,365,361,325
15,335,84,512,391,387,348
16,336,83,512,416,413,372
17,373,46,512,442,438,394
18,311,108,512,468,464,417
19,360,59,512,494,489,440
20,273,146,512,519,516,464
21,256,163,512,544,542,488
22,370,49,512,571,567,510
23,303,116,512,597,593,533
24,339,80,512,623,619,555
25,397,22,512,649,644,578
26,342,77,512,674,670,602
27,326,93,512,700,695,625
28,292,127,512,725,721,649
29,347,72,512,752,747,671
30,356,63,512,777,772,695
31,310,109,512,803,800,718
32,318,101,512,830,826,740
33,325,94,512,856,853,763
34,329,90,512,884,880,784
35,374,45,512,910,905,807
36,398,21,512,937,932,829
37,317,102,512,961,958,854
38,417,2,512,988,982,876
39,382,37,512,1015,1010,898
40,419,0,512,1040,1036,922
41,302,117,512,1064,1061,947
42,404,15,512,1094,1089,966
43,300,119,512,1120,1117,989
44,367,52,512,1145,1141,1013
45,322,97,512,1171,1168,1036
46,396,23,512,1198,1192,1058
47,335,84,512,1223,1220,1082
48,407,12,512,1251,1246,1103
49,351,68,512,1275,1272,1128
50,331,88,512,1302,1298,1151
51,307,112,512,1328,1324,1174
52,330,89,512,1353,1349,1198
53,385,34,512,1382,1377,1219
54,304,115,512,1406,1403,1244
55,381,38,512,1432,1428,1267
56,393,26,512,1459,1455,1289
57,417,2,512,1486,1482,1311
58,415,4,512,1512,1508,1334
59,342,77,512,1538,1533,1358
60,340,79,512,1564,1560,1381
61,275,144,512,1590,1587,1405
62,339,80,512,1616,1612,1428
64,366,53,512,1643,1638,1450
65,318,101,512,1668,1665,1475
66,318,101,512,1694,1691,1498
67,386,33,512,1722,1715,1519
68,360,59,512,1746,1742,1544
69,395,24,512,1772,1767,1567
70,275,144,512,1798,1795,1590
71,279,140,512,1824,1821,1613
72,299,120,512,1852,1848,1634
73,351,68,512,1880,1875,1655
74,302,117,512,1905,1902,1679
75,365,54,512,1931,1927,1702
76,362,57,512,1960,1956,1722
77,256,163,512,1985,1983,1746
78,313,106,512,2012,2008,1768
79,300,119,512,2038,2035,1791
80,296,123,512,2063,2060,1815
81,354,65,512,2090,2085,1837
82,340,79,512,2115,2111,1862
83,330,89,512,2141,2137,1885
84,286,133,512,2166,2163,1909
85,278,141,512,2194,2191,1930
86,293,126,512,2221,2218,1952
87,302,117,512,2247,2244,1975
88,414,5,512,2274,2270,1997
89,407,12,512,2301,2297,2019
90,292,127,512,2326,2323,2043
91,413,6,512,2352,2348,2066
92,372,47,512,2379,2375,2088
93,325,94,512,2404,2400,2112
94,332,87,512,2431,2426,2134
95,410,9,512,2459,2453,2155
96,378,41,512,2485,2481,2178
97,273,146,512,2511,2508,2201
98,277,142,512,2537,2534,2225
99,276,143,512,2566,2563,2245
100,363,56,512,2592,2588,2268
101,275,144,512,2618,2615,2291
102,402,17,512,2645,2639,2313
103,334,85,512,2671,2668,2337
104,379,40,512,2698,2694,2359
105,375,44,512,2725,2721,2381
106,347,72,512,2753,2749,2402
107,328,91,512,2780,2777,2424
108,256,163,512,2807,2805,2446
109,346,73,512,2833,2829,2469
110,312,107,512,2859,2856,2492
111,412,7,512,2885,2881,2515
112,369,50,512,2911,2907,2538
113,289,130,512,2937,2934,2561
114,370,49,512,2965,2961,2582
115,392,27,512,2991,2986,2605
116,366,53,512,3016,3012,2629
117,310,109,512,3043,3040,2652
118,357,62,512,3071,3066,2674
119,398,21,512,3100,3095,2695
120,323,96,512,3127,3123,2717
vrampress: done -- 3128 allocations, 3128 frees, 2719 refusals, free now 419 MiB of 512 MiB, recovery ok
